Tweet ID,Text,Username,Time,Location 
1328014460615860224,RT @OAPCMedia: COVID-19 is not going away. It's important that we all take steps to stop the spread and to keep each other safe. Thank you…,M-J,2020-02-05 00:00:00,Canada
1328014519084474368,@Lisa4DJTrump It's showing the coordination between coronavirus and the United Nations they're all on the same page… https://t.co/efQMO2Qd3f,𝓔𝓻𝓲𝓷 𝓔𝓵𝓲𝔃𝓪𝓫𝓮𝓽𝓱,2020-02-05 00:00:00,USA
1328014529452789761,RT @Ontheotherhand: @JillWineBanks The first priority should be fighting  #Covid19. That should include an immediate economic stimulus so p…,Bertie Rustle🦉,2020-02-05 00:00:00,USA
1328014544040468480,"""Vote for me and I will give you free vaccine against coronavirus..free..., etc""
SAD tht There is no attempt to re-… https://t.co/6zARknvnMt",#Nitin Kumar Upadhyay🇮🇳,2020-02-05 00:00:00,India
1328014574977646592,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,AV,2020-02-05 00:00:00,India
1328014581239836672,No nai kr raha follows its on them marien phir they will suffer Kis ko apni Aur ghar walon ki parwah hy Wo protecti… https://t.co/AIWF3ZQL95,Muhammad Abdullah,2020-02-05 00:00:00,Pakistan
1328014640647954432,RT @NightShiftMD: It's time that MDs we respect adopt the method of Dr. Anthony Fauci and speak plainly about what needs to be done now to…,Thom Ringer,2020-02-05 00:00:00,Canada
1328014644083093505,RT @CityCynthia: There is a really important number missing here:  29 new #covid19 deaths reported in Ontario today.  29 more families are…,RobinL 🚶‍♀️🇨🇦,2020-02-05 00:00:00,Canada
1328014662655303681,"🍁🐺
If I look to history, the Nazis allowed a series of unfortunate events to demoralize the #German population whil… https://t.co/oN5SW7vtfK",🐺🍁Wolfe⚜Desk🍁🐺,2020-02-05 00:00:00,Canada
1328014673912811520,"RT @Cleavon_MD: Robert Rabon, the longtime chairman of the Horry County Republican Party — and a powerful figure in South Carolina who work…",Gail,2020-02-05 00:00:00,Canada
1328014692829196288,"RT @edyong209: I think about this a lot—the invisibility of the virus and what it has wrought.

Earlier this week, I looked out my window a…",1dTen 🎨🌈,2020-02-05 00:00:00,USA
1328014761577963521,RT @RebelNewsOnline: John Carpay of the @JCCFCanada discusses a letter to Alberta premier @JKenney from doctors urging further violations o…,navet,2020-02-05 00:00:00,Canada
1328014770398662657,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,Deepak@INDIA,2020-02-05 00:00:00,India
1328014780553019392,"RT @gilmcgowan: As Alberta blows past 1000 COVID-19 cases a day, Jason Kenney needs to stop behaving like Republican Governor. If he doesn’…",Buddy Vancouver,2020-02-05 00:00:00,Canada
1328014865760337922,"RT @PattyHajdu: Starting Nov 21, travellers entering Canada must submit their travel, contact, and quarantine information digitally through…",🐺🍁Wolfe⚜Desk🍁🐺,2020-02-05 00:00:00,Canada
1328014871351291905,RT @yehlog: The Australian High Commissioner visits the HQ of the Nazi inspired extremist Indian paramilitary that has orchestrated mass mu…,Mohammed Habeeb Ur Rehman,2020-02-05 00:00:00,India
1328014940574261249,RT @diana_west_: Do you realize how sinister this is?,President-Elect Batz,2020-02-05 00:00:00,USA
1328014949222920194,RT @Shafqat_Mahmood: We have convened an important meeting of provincial education ministers on Monday at 11 am to discuss the latest coron…,Dr. Syed Tariq Shah,2020-02-05 00:00:00,Pakistan
1328014954440646668,"RT @BenjaminNorton: In the great US ""democracy"" poor people are thrown in prison on bogus charges, then they're paid $2 per hour to risk th…",Kal,2020-02-05 00:00:00,Canada
1328014965547163648,RT @arhuml92: He’s literally telling y’all that students are no ones priority,Dr. Syed Tariq Shah,2020-02-05 00:00:00,Pakistan
1328015005787123713,"Watch | ""13% per cent of the spike in Delhi's COVID cases is linked to air pollution"": Asif Bhamla, Spokesperson, B… https://t.co/zwPnnVwwoc",NDTV,2020-02-05 00:00:00,India
1328015008295497728,RT @neeratanden: The damage done to the country by politicizing Covid response is really hard to quantify.,Soup,2020-02-05 00:00:00,Canada
1328015011432837120,"#BreakingNews: The #legendary #Indian #actor #SoumitraChatterjee, a famous #protégé of #Oscar-#winning #director… https://t.co/QqnzOt1YFw",The Curator,2020-02-05 00:00:00,USA
1328015012640612353,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",BarbeeDoll,2020-02-05 00:00:00,USA
1328015015404716032,"RT @LukaszukAB: I own and operate a business too. I fully understand the harsh reality and the state of our economy, but I’m also aware of…",Pdog,2020-02-05 00:00:00,Canada
1328015015794733056,"RT @BristOliver: Is it just me, or have we managed to end up with a level of lockdown exactly calibrated to harm the economy but not actual…",तात्या!,2020-02-05 00:00:00,India
1328015020442210308,"RT @JStein_WaPo: Facing historic crisis, Pelosi and McConnell have held no new talks on an aid package - @davidjlynch 

https://t.co/QhyKQc…",Michael 😷,2020-02-05 00:00:00,USA
1328015029854031872,"RT @PTI_News: Karnataka reports 1,565 new #COVID19 cases, 21 deaths and 2,363 recoveries. Overall infection tally reaches 8,61,647, death t…",Proud Indian,2020-02-05 00:00:00,India
1328015037089411072,Madness and chaoes roaming the streets. No hope of sanity even in the far future.,Karim,2020-02-05 00:00:00,Pakistan
1328015041166098432,"RT @ndtv: #LeftRightCentre | ""Expecting anyone to do more than 8 hours of duty in that PPE in which you can't even go to the washroom is im…",dr Rayaz kassana,2020-02-05 00:00:00,India
1328015054588043271,Can someone fine @fordnation for failing too?,DougFordIsKillingDisabledPeopleByNeglect,2020-02-05 00:00:00,Canada
1328015101815754752,RT @anandmahindra: Just the kind of centre-state coordination we’d like to see when the lives of citizens are at stake. 👏👏👏,nilya,2020-02-05 00:00:00,India
1328015131780018177,"Because of the coronavirus pandemic, people are battling a disorder they've never faced before. https://t.co/YQhfmdHO3Y via @HuffPost",Evelyn Middleton,2020-02-05 00:00:00,USA
1328015160007593984,RT @heretosaveday07: de Blasio’s NYC shutting down the economy leads to high crime rate as lockdown 2 is coming.                          O…,Mostly Peaceful Fullofshitzu🇺🇸🇺🇸🇺🇸,2020-02-05 00:00:00,USA
1328015175241199617,"RT @VoLinxx: Donald Trump made doctors and nurses fight coronavirus wearing Glad trash bags, while police fought peaceful protesters with m…",PissedOffCanuck,2020-02-05 00:00:00,Canada
1328015215477321729,"Americans don't seem to be responding to the virus as they did in April. Unless that changes, the current skyrocket… https://t.co/XS01xYyzuU",Top U.S. & World News🗽,2020-02-05 00:00:00,USA
1328015224583184385,"RT @SharkawyMD: How about we stop calling this a ""lockdown"" on our freedom &amp; start calling it a ""LockOUT"" on #Covid19. Let's stop pitting o…",Flavia Churchill,2020-02-05 00:00:00,Canada
1328015237287718913,RT @brent_bellamy: Went out to see what types of retail businesses are being hurt the most by Winnipeg’s new Code Red ‘lockdown’ regulation…,Austin,2020-02-05 00:00:00,Canada
1328015245105893381,THREAD: I believe the Great Barrington Declaration was one of the most damaging occurrences throughout the #COVID19 pandemic… 1/,Alvin,2020-02-05 00:00:00,Canada
1328015262742822913,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",Nada,2020-02-05 00:00:00,Canada
1328015262663143424,RT @OpIndia_com: Diwali magic: Nidhi Razdan goes from anti-lockdown crusader to demanding lockdown to punish citizens after Kejriwal perfor…,Phani Naidu🇮🇳🇮🇳,2020-02-05 00:00:00,India
1328015285278871553,RT @alvie_barr: THREAD: I believe the Great Barrington Declaration was one of the most damaging occurrences throughout the #COVID19 pandemi…,Alvin,2020-02-05 00:00:00,Canada
1328015302928560130,"RT @SaifAzarUddin: #Save_CA_Students from Unethical decisions taken by @theicai 

#icaiexampostponement #ICAI_DENIES_JUSTICE 
@ajain_aca @A…",Ukku Manishi - Iron Man,2020-02-05 00:00:00,India
1328015306065756160,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,Ritesh,2020-02-05 00:00:00,India
1328015373770190848,"RT @DDNewslive: Home Minister @AmitShah directs slew of measures for controlling spread of #COVID19 in Delhi

#IndiaFightsCorona #MaskUpInd…",People Truth,2020-02-05 00:00:00,India
1328015404069883904,"RT @ShashiTharoor: A legend is lost to #COVID19, but for those of us who admired his work, Soumitra Chatterjee remains immortal. I had the…",Ginny,2020-02-05 00:00:00,India
1328015410713640960,"If you catch all the crap you breathe in and out in a trap over your face, it is not unlike wearing a toilet on you… https://t.co/8h85jqQ6ns",Sulti Amentes,2020-02-05 00:00:00,Canada
1328015414811521028,This recognition was much awaited and well deserved.,Souvik Moitra,2020-02-05 00:00:00,India
1328015449997664256,RT @CaslerNoel: Trump said today: “I will not be going to a lockdown” who wants to explain to him how prison works? @realDonaldTrump,Murf,2020-02-05 00:00:00,Canada
1328015468335075328,"RT @derf_anon: Trudeau is saying that the purpose of Coronavirus is for ‘The Great Reset’. The Cabal are coming out of hiding now 👀
 https:…",Salagean George Călin,2020-02-05 00:00:00,Sweden
1328015508378030082,RT @celebritytadkaa: #SidharthShukla takes a Hilarious Jibe on commercialization of Covid19 sanitization products that claims to Kill 99% v…,Atul Sid♥️,2020-02-05 00:00:00,India
1328015542385475584,"RT @iceTyyc: 4/4 We must stop the spread of #COVID19, there is little to debate here...the tsunami siren is wailing #YYC",Lisanne Moen,2020-02-05 00:00:00,Canada
1328015559636754436,"RT @picardonhealth: For the ""but hospitals aren't full"" crowd: Ontario has 2,000 ICU beds - which are usually close to full. When the provi…",ChiefMNolan,2020-02-05 00:00:00,Canada
1328015623817891840,RT @DrMuradPTI: Tomorrow is the meeting of all Provincial Education Ministers to discuss the prevailing condition of COVID 19. In my opinio…,Desi Typowala,2020-02-05 00:00:00,Pakistan
1328015634953859075,"RT @trevortombe: Precisely where Canada’s strong fiscal capacity can (and, imho, should) be used. Public debt is far cheaper than personal/…",Angelia Prest,2020-02-05 00:00:00,Canada
1328015642142785542,RT @bklynmike3: these months in lockdown can really put your life in focus. so you can see why so many avoid it.,Fire&Ice,2020-02-05 00:00:00,Canada
1328015642545549312,"RT @newschambers: The German Government's new #COVID19 campaign is very clever and, dare I say it, funny.

https://t.co/bP8jTNFShr",Nathan Burch,2020-02-05 00:00:00,Canada
1328015645229740032,"RT @gilmcgowan: As Alberta blows past 1000 COVID-19 cases a day, Jason Kenney needs to stop behaving like Republican Governor. If he doesn’…",ǝʎǝsʇɐʞ,2020-02-05 00:00:00,Canada
1328015663454162944,"RT @celliottability: Ontario is reporting 1,248 cases of #COVID19. Locally, there are 364 new cases in Toronto, 308 in Peel and 125 in York…",Dan,2020-02-05 00:00:00,Canada
1328015674082553856,RT @TheMarieFonseca: Germany is paying the people to stay home https://t.co/xIJHXUsABh,🍀#BLM #FTP UnitedCorporationsOfAmerica🌻⏳🥀 IDWP,2020-02-05 00:00:00,USA
1328015701106454528,"RT @FatEmperor: Absolutely shocking - and this is only measles beating corona life years lost easily this year

IMAGINE when you add up all…",Charley Workman,2020-02-05 00:00:00,Canada
1328015711067725825,"RT @Lilou3692: Here it is, they will get out with the same message at the same time.

This is a crime against humanity!!!
Liars! https://t.…",bevrobertson,2020-02-05 00:00:00,Canada
1328015714230411264,@LGiaPeace I'm so sorry. Your friend must be at the end of his rope but probably venting to you helps. My grand sta… https://t.co/VbGsQ6ToR3,Goldengal31,2020-02-05 00:00:00,USA
1328015786955264008,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,₹avi₹aj hosu₹,2020-02-05 00:00:00,India
1328015798355410945,"RT @BillyCorben: While over 130 Secret Service agents are quarantined due to coronavirus, four were stuck shopping with Tiffany Trump on Wo…",ART...Is,2020-02-05 00:00:00,USA
1328015810858684416,"RT @ByMikeBaker: Tonight we reached another dire U.S. coronavirus milestone: For the first time, we recorded 1 million new cases in a singl…",Nameless Wanderer,2020-02-05 00:00:00,India
1328015817233993728,"🇮🇳 #COVID19 Evening Update
15/11:
State🔸Cases🔸Death🔸Recovery 

Maharastra♦️2544🔹60🔹3065
TamilNadu♦️1819🔹12🔹2520
Del… https://t.co/BsG3nRE1CQ",Manish Raj 🇮🇳,2020-02-05 00:00:00,India
1328015903322083330,RT @BettyMB2: Those refusing to wear masks—take heed,Terry Swann,2020-02-05 00:00:00,Canada
1328015907977715712,"Top Biden advisor says national lockdown ‘measure of last resort’
Read Here : https://t.co/6T00ARLGTc

#follow us t… https://t.co/uCERCTxK7M",The Hilight,2020-02-05 00:00:00,India
1328015913698824193,"🇮🇳 #COVID19 Evening Update
15/11:
State🔸Cases🔸Death🔸Recovery  

Goa♦️58🔹3🔹123
Manipur♦️235🔹3🔹259
Jharkhand ♦️129🔹2🔹… https://t.co/sQLAM65MFV",Manish Raj 🇮🇳,2020-02-05 00:00:00,India
1328015930434220034,"RT @FatEmperor: Absolutely shocking - and this is only measles beating corona life years lost easily this year

IMAGINE when you add up all…",VeganMimi,2020-02-05 00:00:00,USA
1328015937862156288,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,sumit Singh,2020-02-05 00:00:00,India
1328015939745566722,"RT @jkwan_md: #COVID19 in #Ontario [Nov 15]: 
1248 new cases*, 29 deaths, 1062 resolved
42206 tests/day, 26147 pending
479 hospitalized (11…","Nan Gai, MD FRCPC",2020-02-05 00:00:00,Canada
1328015939678322688,RT @Mod3rnAge: Are you paying attention @PattyHajdu @JustinTrudeau ? Mass rapid testing works! Get Canadians the tools we need to manage th…,APPROVE SONA NANOTECH,2020-02-05 00:00:00,Canada
1328015997341732864,"RT @donwinslow: Donald Trump has not attended a coronavirus task force meeting in 'at least five months,' said one senior administration of…",No,2020-02-05 00:00:00,USA
1328015998818131974,"RT @Independent: Coronavirus has been circulating in Italy since September last year, researchers say https://t.co/UhcbNBRwIE",ĐŘ. ĐÄÑÏËŁ (הנבחר),2020-02-05 00:00:00,Sweden
1328016030828879872,"RT @PTI_News: West Bengal reports 51 more #COVID19 fatalities, 3,053 new cases and 4,480 recoveries. Death toll rises to 7,661, infection t…",Abhishek Anand,2020-02-05 00:00:00,India
1328016077163433985,RT @OpIndia_com: Diwali magic: Nidhi Razdan goes from anti-lockdown crusader to demanding lockdown to punish citizens after Kejriwal perfor…,Naveen kumar,2020-02-05 00:00:00,India
1328016092070096898,RT @kaitlancollins: Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task for…,DesGlobal,2020-02-05 00:00:00,USA
1328016143441928192,There is way too much information the Ford government refuses to release! #Transperency #FordFailedThePeople,Momsbyof3🇨🇦✌️,2020-02-05 00:00:00,Canada
1328016154401542145,"RT @DDNewslive: Home Minister @AmitShah directs slew of measures for controlling spread of #COVID19 in Delhi

#IndiaFightsCorona #MaskUpInd…",Srinivasan Sriram 🇮🇳,2020-02-05 00:00:00,India
1328016221472759810,Coronavirus Growth in Western Countries: November 13 Update https://t.co/iXPLjReWBd #MotherJones #USRC https://t.co/KQmQn2y5Pz,Top U.S. & World News🗽,2020-02-05 00:00:00,USA
1328016228087173121,"RT @BenjaminNorton: In the great US ""democracy"" poor people are thrown in prison on bogus charges, then they're paid $2 per hour to risk th…",John for a People's Party,2020-02-05 00:00:00,USA
1328016247720538114,"RT @NjbBari3: This is a petition anyone can sign. You don’t have to be someone that is a scientist or healthcare worker.

It will help to p…",Think 1st #StopTheSpread-Masks go OVER your nose!,2020-02-05 00:00:00,USA
1328016254762840064,RT @AusHCIndia: The @RSSorg has been actively supporting the community during #COVID19. I met with Sarsanghchalak Dr Mohan Bhagwat who shar…,Dinesh Tiwari,2020-02-05 00:00:00,India
1328016260010024965,RT @apalmerdc: Important context... Trump’s concession/not concession comes as the coronavirus is raging. 10.9M Americans have tested posit…,Bee,2020-02-05 00:00:00,Canada
1328016283846254593,RT @JaniceDean: .@NYGovCuomo said he didn’t want the Covid vaccine. He said it to many people. Even on television.,Ears to Tails,2020-02-05 00:00:00,USA
1328016297041555457,#278af6a918345a94ad3e8bd3be22cff4 Navajo Nation reinstates stay-at-home lockdown amid 'uncontrolled spread' of coro… https://t.co/MazfwwUCIo,Manfred Rosenberg,2020-02-05 00:00:00,Canada
1328016335352246273,"RT @AshleyRParker: Nearly a quarter million Americans dead, and Trump has almost totally abdicated his coronavirus responsibilities. Sunday…",Yolanda,2020-02-05 00:00:00,USA
1328016337910763521,RT @Cleavon_MD: Former Nashville Republican councilman Tony Tenpenny died from COVID. Tenpenny was a vocal skeptic of the virus' severity a…,DesGlobal,2020-02-05 00:00:00,USA
1328016340272041986,"RT @KathrynMathias1: Seriously - fed govt opposition members, Ottawa press gallery members, provincial govt officials, Cdn media in general…",NotReadyToMakeNice,2020-02-05 00:00:00,Canada
1328016343682195456,"RT @1zzyzyx1: The infection and death rates are hitting record numbers, but tRump still ignores the fact that Americans are suffering and d…",Trish Sherk - My President is Joe Biden!,2020-02-05 00:00:00,USA
1328016395737595905,RT @ConceptualJames: Uh oh. https://t.co/AQhOB63WUm,Grant M Sutherland,2020-02-05 00:00:00,Canada
1328016400036683777,"In the wake of #COVID19, your company's purpose can be a critical element to a sound competitive strategy. Read our… https://t.co/HenU94rd5l","Narasimhan Narayanan, CSPO®",2020-02-05 00:00:00,India
1328016421897588738,"RT @BillKristol: ""The last time Trump attended a meeting of the White House's coronavirus task force was 'several months ago,' Fauci said.""…",No,2020-02-05 00:00:00,USA
1328016448199950337,Now that is a PSA I can get behind!,Puneeth Narayana,2020-02-05 00:00:00,India
1328016488989663237,Worsening coronavirus crisis pushes leaders to take new measures https://t.co/BJ8nU2W0Qh,Schueller,2020-02-05 00:00:00,USA
1328016524527988737,"As Trump ignores deepening coronavirus crisis, Biden calls for urgent response

https://t.co/D7OBcT2ni5",Julia 🌊,2020-02-05 00:00:00,USA
1328016569788674048,Fauci: 'It would be better' if government health officials could start working with incoming Biden-Harris administr… https://t.co/ZIYaqHEfDY,Julia 🌊,2020-02-05 00:00:00,USA
1328016571726516226,RT @pancholi_rakhi: This 👇🏾#ableg,🐺🍁Wolfe⚜Desk🍁🐺,2020-02-05 00:00:00,Canada
1328016593864060930,RT @jmerlino4: Rome. Italy.  Fed up with bullshit lockdowns. https://t.co/ZKYtlwZ5Pq,Sunny in TX,2020-02-05 00:00:00,USA
1328016601510080512,RT @LicypriyaK: .@theicai trying to conduct exams forcefully for 20 days during this air pollution crisis &amp; COVID19 situation is very immat…,Kaustubh,2020-02-05 00:00:00,India
1328016615716302849,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",Terri Vand💥#2,2020-02-05 00:00:00,USA
1328016648813514753,RT @EmeraldRobinson: The arthritis drug baricitinib (marketed as Olumiant) has been found to reduce deaths from coronavirus by 71% in hospi…,🍁🇨🇦🍁🇺🇸🍁🌎,2020-02-05 00:00:00,Canada
1328016656438685696,RT @NjbBari3: If you live in a country that has already acknowledged airborne transmission of covid19 please sign too. Many of the other co…,Think 1st #StopTheSpread-Masks go OVER your nose!,2020-02-05 00:00:00,USA
1328016660993777664,I’ve got healthcare worker family members in Wy that voted for this POS! 🤯,Becki Patterson,2020-02-05 00:00:00,USA
1328016684188221440,"RT @BenjySarlin: When the banks were failing, it was an emergency every single day a Bill didn’t pass. People are dying by the tens of thou…",david m is wearing a mask,2020-02-05 00:00:00,USA
1328016720519282688,"@standamericanow @NikkiHaley @NikkiHaley, Former U.S. Ambassador to the UN .... emphasis on former 
#youarefired… https://t.co/v27f9KGwe2",Have you seen my editing genes,2020-02-05 00:00:00,USA
1328016732821331968,"RT @GOPChairwoman: It is because of @realDonaldTrump and his administration that in less than a year, enough coronavirus vaccines to immuni…",Dman SUPERELITE🌟🌟🌟,2020-02-05 00:00:00,USA
1328016760067551232,"RT @EddieDonovan: Members of Parliament of #Brazil break into hospital that claimed to have 5,000 infected &amp; 200 deaths from #COVID19 &amp; CAU…",FNCHGRL,2020-02-05 00:00:00,USA
1328016761019625472,RT @kaitlancollins: Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task for…,Pat Icia - Count the Votes #BidenHarris2020,2020-02-05 00:00:00,USA
1328016799850504193,RT @Infantry0300: Is @KLoeffler the woman who did the Insider Trading to buy PPE and coffins after she secretly found out how bad #COVID19…,DesGlobal,2020-02-05 00:00:00,USA
1328016801297436673,"Sunday shows - Election results, coronavirus dominate headlines https://t.co/JhKMMYvfMp https://t.co/GA5oXyiqcm https://t.co/i9wcZ7RH92",Manfred Rosenberg,2020-02-05 00:00:00,Canada
1328016822617186307,RT @EmeraldRobinson: The arthritis drug baricitinib (marketed as Olumiant) has been found to reduce deaths from coronavirus by 71% in hospi…,Elizabeth,2020-02-05 00:00:00,USA
1328016831156772869,RT @JaniceDean: .@NYGovCuomo said he didn’t want the Covid vaccine. He said it to many people. Even on television.,Dman SUPERELITE🌟🌟🌟,2020-02-05 00:00:00,USA
1328016865436725249,"RT @BloodDonorsIn: #Delhi
Need #Blood Type :  O-positive
At : Balaji Action Hospital, Paschim Vihar
Blood Component : Need Plasma from O+ve…",Jeremy,2020-02-05 00:00:00,India
1328016876329345024,"#COVID19 🇮🇳Night Update
15/11,10PM:

♦️Top Ranking

1. Kerala:4581
2. Delhi:3235
3. WB:3053
4. MH:2544
5. RJ:2184
6… https://t.co/Eaky2banaW",Manish Raj 🇮🇳,2020-02-05 00:00:00,India
1328016880121024513,"@kumailn We're the same. Actually although it's our choice, technically it's out of our hands. My mom ( ahe 92 with… https://t.co/9JZ80ZDBMG",🇨🇦Annabanana🇨🇦,2020-02-05 00:00:00,Canada
1328016893001822215,"RT @marklevinshow: 1. The media are reporting that coronavirus cases are spreading big-time.  I guess that means Fauci, et al, blew it.  Pe…",Kristen same @ on Parler,2020-02-05 00:00:00,USA
1328016903428771840,RT @KSshare: That's how it's done.  Mind manipulation with words. https://t.co/tIUOylOfAf,Citizens Attain Greater Satisfaction In Life,2020-02-05 00:00:00,USA
1328016904259297283,RT @kaitlancollins: Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task for…,Nicole Wilson,2020-02-05 00:00:00,USA
1328016911691513856,#DelhiCOVIDSurge | Union Home Minister Amit Shah has called an urgent meeting amid rising in coronavirus cases in D… https://t.co/Eu2w3r2tRG,NewsX,2020-02-05 00:00:00,India
1328016939319390208,@SuperBitchface1 @minear_julie @DrEricDing Many thanks; please be safe and stay coronavirus free.,Yaffa Lyulka,2020-02-05 00:00:00,USA
1328016945153794051,RT @EmeraldRobinson: The arthritis drug baricitinib (marketed as Olumiant) has been found to reduce deaths from coronavirus by 71% in hospi…,✝️PRESIDENT-ELECT TRUMP MOMENTS✝️,2020-02-05 00:00:00,USA
1328016980322836482,RT @MiryamLipper: David Perdue just did his first interview in more than 13 days as the coronavirus infection rate is skyrocketing. He didn…,American Woman 💎,2020-02-05 00:00:00,USA
1328016989609107456,"RT @beblueskoo: instead of having all these speculations and bullshit, why cant we just keep on promoting BE as its release nears?? bts loc…",🍿ᴮᴱ⁷,2020-02-05 00:00:00,India
1328016991718830082,"#LeftRightCentre | ""Delhi has actually cut its testing by about 10%. That's one of the reasons why the test positiv… https://t.co/QcKz4aibvb",NDTV,2020-02-05 00:00:00,India
1328017024811888641,Interesting.,TheRedFisher1,2020-02-05 00:00:00,Canada
1328017036094566402,This is a very important point! Wearing a mask indoors even if you can space out will reduce the amount of virus in… https://t.co/kyIphoG21m,Think 1st #StopTheSpread-Masks go OVER your nose!,2020-02-05 00:00:00,USA
1328017056864866304,Coronavirus concerns may have kept Trump from meeting newly-elected GOP lawmakers in person at Wh...… https://t.co/4BIH12g1ag,SCMcGee,2020-02-05 00:00:00,USA
1328017132005810179,Why don't you mention the number of deaths? Have you even started collecting data on longhaulers yet? How do you pl… https://t.co/pw7FkM6woB,DeeTee1948,2020-02-05 00:00:00,Canada
1328017152583069696,Interesting,Donna 🇺🇸,2020-02-05 00:00:00,USA
1328017157767258112,"Over 300,000 People Have Fled NYC Due to Coronavirus, Crime https://t.co/Y1HcoItaEa via @BreitbartNews",Charlotte Whitaker,2020-02-05 00:00:00,USA
1328017176704348161,"RT @ashishsood_bjp: So, HM @AmitShah has had to intervene for the second time during this #COVID19 crisis to save #Delhi.
Shows how useless…",Ankit Jaiswal 🇮🇳,2020-02-05 00:00:00,India
1328017203241873416,"RT @rkhamsi: God bless HIPAA and the decency of news shows not showing dying #Covid19 patients laying in hospitals.

But we don't see it. W…",nanak,2020-02-05 00:00:00,USA
1328017219633242113,"RT @lyssaslounge: This is an excellent thread about the dangerous failure of Sweden‘s herd immunity #COVID19 strategy. (Looking at you, Tru…",JoeTrudeau,2020-02-05 00:00:00,Canada
1328017221201911815,RT @DrEricDing: 📍NEW: Chilling video of El Paso jail inmates hired to move bodies of #COVID19 deceased patients into mobile overflow morgue…,Sherry ....,2020-02-05 00:00:00,Canada
1328017233268752385,RT @BNODesk: A video by the German government about coronavirus is going viral. Here it is with English subtitles. https://t.co/BttXBwH79w,Vengeful Rooney,2020-02-05 00:00:00,India
1328017237836492800,"RT @Engrumair012: Mr @ImranKhanPTI They are youth 
Give'em some peace of mind
Give'em some sort of relaxation
They are struggling since day…",Sana Ullah,2020-02-05 00:00:00,Pakistan
1328017248187891712,RT @sarahcpr: I wish trump had tried to fight coronavirus as hard as he’s fighting democracy,Bayou Woman🌊🌈🗽🎗😷,2020-02-05 00:00:00,USA
1328017265053356038,Meanwhile the American Church compares #COVID19 which has a known cure and a 96% cure rate to leprosy.  The two are not the same.,President-Elect Jules 🇺🇸 😉,2020-02-05 00:00:00,USA
1328017265825091584,"Suburban nursing homes, including Bria of #Geneva, issued coronavirus-related citations by - Nov 15 @ 11:47 AM ET https://t.co/lg9jl5Uwv8",PulpNews Crime,2020-02-05 00:00:00,USA
1328017303129239556,RT @EmeraldRobinson: The arthritis drug baricitinib (marketed as Olumiant) has been found to reduce deaths from coronavirus by 71% in hospi…,Michele Giammarco,2020-02-05 00:00:00,USA
1328017325644136449,RT @RachelNotley: I believe Jason Kenney has failed to lead our province as the second wave of COVID-19 arrives. What do you think? #ableg…,snacc paps,2020-02-05 00:00:00,Canada
1328017333131112451,"RT @donwinslow: Donald Trump has not attended a coronavirus task force meeting in 'at least five months,' said one senior administration of…",cargrah,2020-02-05 00:00:00,USA
1328017377859133440,RT @NAChristakis: “Become a hero. Stay at home.” 😀,UberX Ridepimping,2020-02-05 00:00:00,Canada
1328017381264941057,"RT @XArmandKleinX: Senator Rand Paul @RandPaul accused the nation's top infectious disease expert Dr Fauci of ""glossing over the science"" w…",President-Elect Domo L Jub ⭐️⭐️⭐️,2020-02-05 00:00:00,USA
1328017434037522432,RT @steph93065: The 2030 agenda is terrifying,Bill Messina,2020-02-05 00:00:00,USA
1328017435212079104,"RT @UmarGhafoorKha1: The situation in KP is deteriorating with each passing day as four more people, including a third year student of the…",Sana Ullah,2020-02-05 00:00:00,Pakistan
1328017441163796482,"RT @LauretteSTucker: @jmhorp Here are Covid deaths/million people
South Korea: 9.6
South Dakota: 645
US: 735
France: 657
UK: 761
Belgium: 1…",Douglas Kim son of Tiger Mom,2020-02-05 00:00:00,USA
1328017463498444803,"RT @BenoitHebert: @CPHO_Canada Imagine if we replicated what was done in Slovakia and deployed the #rapidantigentests for massive, frequent…",Medtech Canada,2020-02-05 00:00:00,Canada
1328017473594159104,"RT @SharecareInc: Do what is best for YOU and don't worry about ""keeping up."" #covid19 https://t.co/BpN37a57bg",Deb Sawran,2020-02-05 00:00:00,USA
